transaction_id,customer_id,product_id,transaction_date,quantity,total_revenue,total_cost,region,payment_method
TRX000295,CUST0048,PROD0046,2024-09-17,5,1189.05,576.85,Western,Bank Transfer
TRX000296,CUST0175,PROD0041,2025-09-29,5,4754.7,1850.05,Upper East,Cash
TRX000297,CUST0050,PROD0047,2025-08-06,3,726.33,448.77,Volta,Cash
TRX000298,CUST0059,PROD0046,2023-10-12,8,1902.48,922.96,Volta,Bank Transfer
TRX000299,CUST0030,PROD0038,2022-12-12,3,5229.66,2071.74,Upper West,Bank Transfer
TRX000300,CUST0171,PROD0017,2024-08-25,5,7706.8,3986.65,Western,Bank Transfer
TRX000301,CUST0102,PROD0001,2023-10-07,3,3199.2,1680.12,Western,Card
TRX000302,CUST0029,PROD0009,2024-07-22,4,2818.72,1217.16,Ashanti,Mobile Money
TRX000303,CUST0010,PROD0037,2024-06-18,3,1953.33,960.75,Central,Mobile Money
TRX000304,CUST0193,PROD0007,2025-02-14,9,16118.73,6718.68,Ashanti,Bank Transfer
TRX000305,CUST0131,PROD0016,2023-02-25,2,3386.0,1302.52,Greater Accra,Mobile Money
TRX000306,CUST0020,PROD0035,2021-07-30,3,3522.9,2171.43,Ashanti,Bank Transfer
TRX000307,CUST0189,PROD0005,2025-03-21,4,6654.08,3040.36,Western,Bank Transfer
TRX000308,CUST0030,PROD0006,2024-03-20,3,2553.06,1478.01,Upper West,Mobile Money
TRX000309,CUST0078,PROD0021,2021-09-25,3,4602.03,2290.41,Eastern,Bank Transfer
TRX000310,CUST0107,PROD0034,2021-05-15,4,2225.68,1267.32,Central,Cash
TRX000311,CUST0017,PROD0020,2025-02-03,6,2819.16,2179.08,Volta,Card
TRX000312,CUST0145,PROD0013,2023-10-28,4,4842.76,2685.88,Upper East,Bank Transfer
TRX000313,CUST0016,PROD0028,2024-12-26,5,5984.85,3509.7,Ashanti,Cash
TRX000314,CUST0034,PROD0040,2025-09-04,2,1178.68,792.46,Greater Accra,Cash
TRX000315,CUST0048,PROD0006,2025-07-08,6,5106.12,2956.02,Western,Card
TRX000316,CUST0094,PROD0038,2024-05-16,2,3486.44,1381.16,Volta,Card
TRX000317,CUST0115,PROD0028,2024-08-19,8,9575.76,5615.52,Northern,Card
TRX000318,CUST0070,PROD0037,2024-06-01,3,1953.33,960.75,Eastern,Card
TRX000319,CUST0065,PROD0049,2022-07-14,4,2911.0,2142.84,Bono,Bank Transfer
TRX000320,CUST0012,PROD0005,2025-07-02,4,6654.08,3040.36,Northern,Cheque
TRX000321,CUST0069,PROD0022,2021-02-26,4,1574.52,747.08,Central,Cheque
TRX000322,CUST0117,PROD0025,2025-05-29,3,2836.47,1255.92,Bono,Bank Transfer
TRX000323,CUST0024,PROD0025,2025-06-18,2,1890.98,837.28,Greater Accra,Mobile Money
TRX000324,CUST0048,PROD0016,2025-08-18,3,5079.0,1953.78,Western,Mobile Money
TRX000325,CUST0046,PROD0032,2025-05-24,5,636.2,567.1,Eastern,Mobile Money
TRX000326,CUST0072,PROD0004,2024-12-02,4,6807.16,2916.76,Bono,Cash
TRX000327,CUST0128,PROD0002,2023-10-06,5,2913.3,1255.35,Central,Mobile Money
TRX000328,CUST0068,PROD0004,2025-06-14,4,6807.16,2916.76,Upper East,Bank Transfer
TRX000329,CUST0180,PROD0041,2025-09-23,3,2852.82,1110.03,Upper East,Mobile Money
TRX000330,CUST0082,PROD0003,2021-09-22,2,1476.6,1098.72,Western,Mobile Money
TRX000331,CUST0008,PROD0026,2023-09-26,4,3981.52,1674.12,Upper West,Cash
TRX000332,CUST0142,PROD0035,2023-02-05,6,7045.8,4342.86,Ashanti,Mobile Money
TRX000333,CUST0096,PROD0048,2025-08-24,6,7801.02,4307.7,Central,Bank Transfer
TRX000334,CUST0149,PROD0048,2025-07-13,4,5200.68,2871.8,Western,Bank Transfer
TRX000335,CUST0176,PROD0021,2023-02-11,3,4602.03,2290.41,Northern,Card
TRX000336,CUST0162,PROD0039,2025-01-02,3,910.71,365.76,Upper West,Mobile Money
TRX000337,CUST0042,PROD0021,2024-10-21,2,3068.02,1526.94,Greater Accra,Card
TRX000338,CUST0161,PROD0044,2025-10-08,5,422.35,326.55,Volta,Bank Transfer
TRX000339,CUST0151,PROD0023,2025-04-07,6,4876.44,2978.46,Northern,Mobile Money
TRX000340,CUST0132,PROD0049,2024-07-12,7,5094.25,3749.97,Greater Accra,Bank Transfer
TRX000341,CUST0191,PROD0037,2025-03-05,4,2604.44,1281.0,Western,Mobile Money
TRX000342,CUST0030,PROD0045,2023-04-29,3,425.43,320.4,Upper West,Mobile Money
TRX000343,CUST0149,PROD0041,2025-06-02,4,3803.76,1480.04,Western,Cash
TRX000344,CUST0141,PROD0014,2023-12-27,7,3538.85,2343.46,Eastern,Mobile Money
TRX000345,CUST0067,PROD0027,2025-08-02,3,2584.62,1331.31,Eastern,Bank Transfer
TRX000346,CUST0077,PROD0014,2025-04-29,4,2022.2,1339.12,Upper West,Mobile Money
TRX000347,CUST0146,PROD0015,2024-06-14,4,477.68,199.28,Upper West,Mobile Money
TRX000348,CUST0151,PROD0001,2023-04-25,4,4265.6,2240.16,Northern,Cash
TRX000349,CUST0135,PROD0029,2024-06-01,4,510.04,446.16,Western,Cash
TRX000350,CUST0122,PROD0050,2024-04-05,4,733.32,631.48,Volta,Bank Transfer
TRX000351,CUST0116,PROD0007,2022-09-27,8,14327.76,5972.16,Upper West,Mobile Money
TRX000352,CUST0099,PROD0002,2025-05-16,3,1747.98,753.21,Eastern,Bank Transfer
TRX000353,CUST0136,PROD0049,2024-09-05,2,1455.5,1071.42,Ashanti,Card
TRX000354,CUST0034,PROD0050,2023-01-30,3,549.99,473.61,Greater Accra,Mobile Money
TRX000355,CUST0002,PROD0027,2022-04-01,4,3446.16,1775.08,Bono,Mobile Money
TRX000356,CUST0040,PROD0045,2024-06-22,6,850.86,640.8,Upper West,Bank Transfer
TRX000357,CUST0079,PROD0049,2024-10-07,5,3638.75,2678.55,Western,Mobile Money
TRX000358,CUST0192,PROD0019,2023-08-06,1,1000.99,680.47,Upper East,Mobile Money
TRX000359,CUST0010,PROD0026,2025-08-13,4,3981.52,1674.12,Central,Mobile Money
TRX000360,CUST0033,PROD0014,2024-04-23,2,1011.1,669.56,Bono,Bank Transfer
TRX000361,CUST0169,PROD0042,2024-08-02,2,1263.76,793.26,Western,Cash
TRX000362,CUST0184,PROD0041,2025-02-14,8,7607.52,2960.08,Bono,Mobile Money
TRX000363,CUST0054,PROD0040,2024-03-26,4,2357.36,1584.92,Ashanti,Card
TRX000364,CUST0023,PROD0039,2023-06-20,4,1214.28,487.68,Northern,Bank Transfer
TRX000365,CUST0042,PROD0035,2025-09-03,2,2348.6,1447.62,Greater Accra,Mobile Money
TRX000366,CUST0188,PROD0035,2023-11-26,3,3522.9,2171.43,Eastern,Mobile Money
TRX000367,CUST0044,PROD0037,2024-09-22,2,1302.22,640.5,Greater Accra,Bank Transfer
TRX000368,CUST0053,PROD0041,2024-02-03,4,3803.76,1480.04,Ashanti,Cash
TRX000369,CUST0080,PROD0022,2025-10-12,6,2361.78,1120.62,Eastern,Bank Transfer
TRX000370,CUST0198,PROD0017,2024-10-01,3,4624.08,2391.99,Greater Accra,Cash
TRX000371,CUST0131,PROD0044,2025-05-19,2,168.94,130.62,Greater Accra,Card
TRX000372,CUST0020,PROD0029,2024-11-12,9,1147.59,1003.86,Ashanti,Bank Transfer
TRX000373,CUST0064,PROD0049,2021-12-30,3,2183.25,1607.13,Central,Bank Transfer
TRX000374,CUST0155,PROD0019,2022-02-03,2,2001.98,1360.94,Volta,Cash
TRX000375,CUST0139,PROD0049,2023-08-24,3,2183.25,1607.13,Ashanti,Mobile Money
TRX000376,CUST0106,PROD0046,2024-12-17,2,475.62,230.74,Ashanti,Mobile Money
TRX000377,CUST0124,PROD0043,2025-01-28,5,3712.95,2542.75,Volta,Mobile Money
TRX000378,CUST0149,PROD0005,2025-05-27,3,4990.56,2280.27,Western,Mobile Money
TRX000379,CUST0089,PROD0028,2025-04-26,3,3590.91,2105.82,Upper East,Bank Transfer
TRX000380,CUST0111,PROD0050,2023-09-22,3,549.99,473.61,Volta,Cash
TRX000381,CUST0063,PROD0022,2024-12-08,2,787.26,373.54,Greater Accra,Card
TRX000382,CUST0193,PROD0041,2023-09-20,4,3803.76,1480.04,Ashanti,Mobile Money
TRX000383,CUST0104,PROD0022,2023-10-14,3,1180.89,560.31,Volta,Bank Transfer
TRX000384,CUST0042,PROD0029,2024-09-28,5,637.55,557.7,Greater Accra,Mobile Money
TRX000385,CUST0050,PROD0048,2025-05-22,2,2600.34,1435.9,Volta,Card
TRX000386,CUST0083,PROD0043,2024-11-23,1,742.59,508.55,Ashanti,Cheque
TRX000387,CUST0159,PROD0009,2022-10-16,3,2114.04,912.87,Upper West,Cash
TRX000388,CUST0023,PROD0048,2023-02-07,4,5200.68,2871.8,Northern,Card
TRX000389,CUST0010,PROD0020,2022-10-20,8,3758.88,2905.44,Central,Mobile Money
TRX000390,CUST0093,PROD0003,2024-07-21,2,1476.6,1098.72,Northern,Bank Transfer
TRX000391,CUST0077,PROD0003,2025-09-22,4,2953.2,2197.44,Upper West,Bank Transfer
TRX000392,CUST0017,PROD0005,2024-10-16,3,4990.56,2280.27,Volta,Mobile Money
TRX000393,CUST0107,PROD0019,2021-08-26,8,8007.92,5443.76,Central,Card
TRX000394,CUST0194,PROD0005,2025-02-04,4,6654.08,3040.36,Upper East,Card
TRX000395,CUST0159,PROD0009,2024-09-13,3,2114.04,912.87,Upper West,Mobile Money
TRX000396,CUST0041,PROD0023,2021-11-04,4,3250.96,1985.64,Upper East,Mobile Money
TRX000397,CUST0021,PROD0044,2024-05-28,6,506.82,391.86,Volta,Mobile Money
TRX000398,CUST0160,PROD0026,2023-08-19,2,1990.76,837.06,Ashanti,Mobile Money
TRX000399,CUST0022,PROD0004,2024-07-05,4,6807.16,2916.76,Upper West,Cash
TRX000400,CUST0097,PROD0002,2024-10-16,2,1165.32,502.14,Bono,Mobile Money
TRX000401,CUST0190,PROD0007,2025-08-10,3,5372.91,2239.56,Central,Cash
TRX000402,CUST0020,PROD0043,2023-06-13,1,742.59,508.55,Ashanti,Bank Transfer
TRX000403,CUST0199,PROD0022,2024-04-04,6,2361.78,1120.62,Upper West,Mobile Money
TRX000404,CUST0154,PROD0046,2025-03-14,4,951.24,461.48,Northern,Bank Transfer
TRX000405,CUST0016,PROD0028,2025-02-25,4,4787.88,2807.76,Ashanti,Mobile Money
TRX000406,CUST0099,PROD0044,2023-12-09,1,84.47,65.31,Eastern,Cash
TRX000407,CUST0129,PROD0013,2025-06-06,5,6053.45,3357.35,Ashanti,Cash
TRX000408,CUST0182,PROD0044,2022-07-28,7,591.29,457.17,Volta,Cash
TRX000409,CUST0200,PROD0010,2024-05-24,3,3141.24,2369.64,Bono,Mobile Money
TRX000410,CUST0021,PROD0044,2023-06-19,2,168.94,130.62,Volta,Bank Transfer
TRX000411,CUST0063,PROD0010,2024-11-24,3,3141.24,2369.64,Greater Accra,Cash
TRX000412,CUST0092,PROD0030,2024-04-05,3,3687.3,1815.99,Upper East,Cash
TRX000413,CUST0082,PROD0044,2021-12-09,3,253.41,195.93,Western,Mobile Money
TRX000414,CUST0195,PROD0026,2025-09-04,4,3981.52,1674.12,Northern,Mobile Money
TRX000415,CUST0100,PROD0037,2023-12-14,3,1953.33,960.75,Volta,Mobile Money
TRX000416,CUST0177,PROD0012,2024-02-07,4,7336.08,3104.32,Volta,Cash
TRX000417,CUST0168,PROD0020,2024-11-13,7,3289.02,2542.26,Volta,Mobile Money
TRX000418,CUST0013,PROD0043,2024-11-22,6,4455.54,3051.3,Upper West,Bank Transfer
TRX000419,CUST0085,PROD0038,2024-09-04,3,5229.66,2071.74,Upper East,Mobile Money
TRX000420,CUST0086,PROD0037,2022-05-09,1,651.11,320.25,Volta,Cash
TRX000421,CUST0129,PROD0011,2024-04-01,125,99722.5,59666.25,Ashanti,Mobile Money
TRX000422,CUST0037,PROD0025,2022-01-08,5,4727.45,2093.2,Central,Bank Transfer
TRX000423,CUST0188,PROD0042,2024-02-26,3,1895.64,1189.89,Eastern,Mobile Money
TRX000424,CUST0063,PROD0042,2024-02-11,3,1895.64,1189.89,Greater Accra,Mobile Money
TRX000425,CUST0030,PROD0018,2023-12-29,3,4654.26,1849.02,Upper West,Mobile Money
TRX000426,CUST0178,PROD0038,2023-11-19,3,5229.66,2071.74,Western,Mobile Money
TRX000427,CUST0020,PROD0026,2025-08-27,3,2986.14,1255.59,Ashanti,Mobile Money
TRX000428,CUST0118,PROD0014,2024-04-19,5,2527.75,1673.9,Upper East,Bank Transfer
TRX000429,CUST0163,PROD0049,2025-01-21,5,3638.75,2678.55,Ashanti,Mobile Money
TRX000430,CUST0113,PROD0033,2024-04-04,121,68141.15,34330.12,Northern,Mobile Money
TRX000431,CUST0105,PROD0042,2025-10-07,5,3159.4,1983.15,Greater Accra,Card
TRX000432,CUST0088,PROD0019,2024-03-21,3,3002.97,2041.41,Ashanti,Cash
TRX000433,CUST0059,PROD0022,2023-04-26,3,1180.89,560.31,Volta,Bank Transfer
TRX000434,CUST0166,PROD0041,2023-03-10,5,4754.7,1850.05,Upper East,Mobile Money
TRX000435,CUST0100,PROD0021,2024-02-29,1,1534.01,763.47,Volta,Mobile Money
TRX000436,CUST0177,PROD0043,2025-02-15,4,2970.36,2034.2,Volta,Cash
TRX000437,CUST0145,PROD0039,2024-07-17,5,1517.85,609.6,Upper East,Cash
TRX000438,CUST0163,PROD0022,2024-06-06,3,1180.89,560.31,Ashanti,Card
TRX000439,CUST0183,PROD0005,2024-04-09,4,6654.08,3040.36,Volta,Bank Transfer
TRX000440,CUST0007,PROD0039,2023-01-31,3,910.71,365.76,Ashanti,Bank Transfer
TRX000441,CUST0133,PROD0003,2025-04-06,2,1476.6,1098.72,Northern,Cash
TRX000442,CUST0018,PROD0015,2024-05-05,3,358.26,149.46,Central,Cash
TRX000443,CUST0073,PROD0032,2025-01-20,6,763.44,680.52,Northern,Mobile Money
TRX000444,CUST0178,PROD0021,2023-02-22,2,3068.02,1526.94,Western,Bank Transfer
TRX000445,CUST0114,PROD0043,2025-05-13,4,2970.36,2034.2,Greater Accra,Mobile Money
TRX000446,CUST0019,PROD0046,2024-04-16,4,951.24,461.48,Bono,Bank Transfer
TRX000447,CUST0067,PROD0038,2025-07-01,4,6972.88,2762.32,Eastern,Card
TRX000448,CUST0136,PROD0016,2025-10-10,5,8465.0,3256.3,Ashanti,Bank Transfer
TRX000449,CUST0100,PROD0032,2023-12-12,4,508.96,453.68,Volta,Cash
TRX000450,CUST0144,PROD0022,2024-09-01,6,2361.78,1120.62,Western,Mobile Money
TRX000451,CUST0006,PROD0024,2024-04-13,5,1003.95,476.4,Western,Mobile Money
TRX000452,CUST0052,PROD0008,2025-01-14,5,233.3,204.75,Upper East,Bank Transfer
TRX000453,CUST0114,PROD0044,2025-03-02,5,422.35,326.55,Greater Accra,Mobile Money
TRX000454,CUST0049,PROD0019,2024-03-30,5,5004.95,3402.35,Ashanti,Mobile Money
TRX000455,CUST0052,PROD0004,2021-06-20,2,3403.58,1458.38,Upper East,Mobile Money
TRX000456,CUST0132,PROD0047,2025-07-04,4,968.44,598.36,Greater Accra,Bank Transfer
TRX000457,CUST0172,PROD0023,2024-01-31,3,2438.22,1489.23,Ashanti,Mobile Money
TRX000458,CUST0161,PROD0047,2025-08-12,4,968.44,598.36,Volta,Bank Transfer
TRX000459,CUST0112,PROD0002,2024-08-17,5,2913.3,1255.35,Ashanti,Bank Transfer
TRX000460,CUST0106,PROD0046,2025-01-26,3,713.43,346.11,Ashanti,Card
TRX000461,CUST0006,PROD0040,2023-07-17,7,4125.38,2773.61,Western,Cash
TRX000462,CUST0084,PROD0005,2023-03-20,3,4990.56,2280.27,Western,Bank Transfer
TRX000463,CUST0143,PROD0034,2024-08-20,3,1669.26,950.49,Volta,Mobile Money
TRX000464,CUST0112,PROD0014,2023-03-29,6,3033.3,2008.68,Ashanti,Bank Transfer
TRX000465,CUST0034,PROD0013,2023-03-04,7,8474.83,4700.29,Greater Accra,Mobile Money
TRX000466,CUST0144,PROD0042,2025-04-28,4,2527.52,1586.52,Western,Cash
TRX000467,CUST0009,PROD0031,2024-11-05,2,1603.24,1129.48,Bono,Cash
TRX000468,CUST0078,PROD0037,2023-01-31,2,1302.22,640.5,Eastern,Bank Transfer
TRX000469,CUST0110,PROD0020,2023-01-01,5,2349.3,1815.9,Ashanti,Card
TRX000470,CUST0127,PROD0017,2023-05-20,1,1541.36,797.33,Central,Bank Transfer
TRX000471,CUST0155,PROD0013,2023-02-06,8,9685.52,5371.76,Volta,Mobile Money
TRX000472,CUST0168,PROD0029,2024-10-06,6,765.06,669.24,Volta,Card
TRX000473,CUST0014,PROD0001,2025-06-29,8,8531.2,4480.32,Eastern,Mobile Money
TRX000474,CUST0060,PROD0006,2023-09-04,3,2553.06,1478.01,Western,Cash
TRX000475,CUST0079,PROD0020,2024-05-15,2,939.72,726.36,Western,Cash
TRX000476,CUST0003,PROD0019,2024-11-25,2,2001.98,1360.94,Central,Mobile Money
TRX000477,CUST0037,PROD0022,2022-03-09,6,2361.78,1120.62,Central,Card
TRX000478,CUST0029,PROD0026,2025-06-20,3,2986.14,1255.59,Ashanti,Mobile Money
TRX000479,CUST0193,PROD0012,2024-04-21,3,5502.06,2328.24,Ashanti,Bank Transfer
TRX000480,CUST0171,PROD0030,2024-08-11,3,3687.3,1815.99,Western,Bank Transfer
TRX000481,CUST0148,PROD0016,2024-09-17,2,3386.0,1302.52,Central,Cash
TRX000482,CUST0064,PROD0026,2023-04-01,6,5972.28,2511.18,Central,Bank Transfer
TRX000483,CUST0162,PROD0013,2025-01-14,4,4842.76,2685.88,Upper West,Mobile Money
TRX000484,CUST0118,PROD0001,2024-06-18,2,2132.8,1120.08,Upper East,Mobile Money
TRX000485,CUST0116,PROD0040,2023-04-24,4,2357.36,1584.92,Upper West,Mobile Money
TRX000486,CUST0184,PROD0002,2024-08-12,3,1747.98,753.21,Bono,Mobile Money
TRX000487,CUST0002,PROD0028,2023-11-29,3,3590.91,2105.82,Bono,Bank Transfer
TRX000488,CUST0175,PROD0046,2025-02-19,6,1426.86,692.22,Upper East,Bank Transfer
TRX000489,CUST0089,PROD0020,2024-03-23,4,1879.44,1452.72,Upper East,Cash
TRX000490,CUST0030,PROD0034,2022-10-15,4,2225.68,1267.32,Upper West,Card
TRX000491,CUST0038,PROD0002,2024-01-09,2,1165.32,502.14,Volta,Cash
TRX000492,CUST0118,PROD0040,2025-03-08,3,1768.02,1188.69,Upper East,Bank Transfer
TRX000493,CUST0135,PROD0003,2025-07-15,1,738.3,549.36,Western,Cash
TRX000494,CUST0134,PROD0005,2025-02-17,6,9981.12,4560.54,Ashanti,Bank Transfer
TRX000495,CUST0003,PROD0044,2024-12-29,3,253.41,195.93,Central,Mobile Money
TRX000496,CUST0048,PROD0044,2025-02-23,7,591.29,457.17,Western,Bank Transfer
TRX000497,CUST0015,PROD0038,2025-05-06,2,3486.44,1381.16,Central,Bank Transfer
TRX000498,CUST0098,PROD0024,2024-10-14,2,401.58,190.56,Volta,Mobile Money
TRX000499,CUST0170,PROD0035,2025-09-26,2,2348.6,1447.62,Ashanti,Cheque
TRX000500,CUST0177,PROD0042,2025-05-31,2,1263.76,793.26,Volta,Mobile Money
TRX000501,CUST0110,PROD0043,2025-03-06,3,2227.77,1525.65,Ashanti,Mobile Money
TRX000502,CUST0125,PROD0011,2025-03-04,7,5584.46,3341.31,Upper East,Cash
TRX000503,CUST0125,PROD0049,2024-09-03,3,2183.25,1607.13,Upper East,Cheque
TRX000504,CUST0050,PROD0028,2025-07-15,1,1196.97,701.94,Volta,Card
TRX000505,CUST0074,PROD0005,2022-07-23,4,6654.08,3040.36,Volta,Cheque
TRX000506,CUST0031,PROD0007,2025-02-06,5,8954.85,3732.6,Eastern,Cash
TRX000507,CUST0051,PROD0012,2024-06-16,6,11004.12,4656.48,Northern,Bank Transfer
TRX000508,CUST0101,PROD0029,2025-05-14,6,765.06,669.24,Volta,Mobile Money
TRX000509,CUST0067,PROD0042,2025-03-23,4,2527.52,1586.52,Eastern,Cash
TRX000510,CUST0045,PROD0029,2024-12-21,8,1020.08,892.32,Upper East,Mobile Money
TRX000511,CUST0123,PROD0034,2024-02-14,2,1112.84,633.66,Upper East,Cheque
TRX000512,CUST0051,PROD0027,2024-02-18,4,3446.16,1775.08,Northern,Mobile Money
TRX000513,CUST0154,PROD0046,2025-09-03,5,1189.05,576.85,Northern,Card
TRX000514,CUST0192,PROD0004,2022-04-30,5,8508.95,3645.95,Upper East,Cash
TRX000515,CUST0124,PROD0003,2024-09-03,2,1476.6,1098.72,Volta,Cheque
TRX000516,CUST0184,PROD0026,2024-07-31,3,2986.14,1255.59,Bono,Mobile Money
TRX000517,CUST0082,PROD0042,2022-04-19,3,1895.64,1189.89,Western,Cash
TRX000518,CUST0113,PROD0033,2025-07-16,7,3942.05,1986.04,Northern,Mobile Money
TRX000519,CUST0003,PROD0044,2024-10-10,4,337.88,261.24,Central,Mobile Money
TRX000520,CUST0178,PROD0018,2023-10-08,7,10859.94,4314.38,Western,Mobile Money
TRX000521,CUST0124,PROD0006,2022-11-21,1,851.02,492.67,Volta,Cash
TRX000522,CUST0130,PROD0025,2024-12-22,5,4727.45,2093.2,Western,Mobile Money
TRX000523,CUST0058,PROD0027,2025-02-09,6,5169.24,2662.62,Eastern,Mobile Money
TRX000524,CUST0070,PROD0045,2025-09-25,4,567.24,427.2,Eastern,Mobile Money
TRX000525,CUST0078,PROD0031,2024-04-14,5,4008.1,2823.7,Eastern,Bank Transfer
TRX000526,CUST0152,PROD0028,2024-12-24,3,3590.91,2105.82,Northern,Mobile Money
TRX000527,CUST0141,PROD0046,2024-09-16,5,1189.05,576.85,Eastern,Bank Transfer
TRX000528,CUST0199,PROD0008,2024-02-01,7,326.62,286.65,Upper West,Mobile Money
TRX000529,CUST0021,PROD0034,2024-08-07,10,5564.2,3168.3,Volta,Card
TRX000530,CUST0067,PROD0031,2025-06-01,5,4008.1,2823.7,Eastern,Cash
TRX000531,CUST0050,PROD0001,2024-05-28,4,4265.6,2240.16,Volta,Cash
TRX000532,CUST0019,PROD0034,2024-04-27,4,2225.68,1267.32,Bono,Card
TRX000533,CUST0080,PROD0004,2023-01-25,7,11912.53,5104.33,Eastern,Mobile Money
TRX000534,CUST0038,PROD0032,2023-09-15,4,508.96,453.68,Volta,Bank Transfer
TRX000535,CUST0093,PROD0040,2022-03-13,4,2357.36,1584.92,Northern,Mobile Money
TRX000536,CUST0058,PROD0031,2024-07-05,3,2404.86,1694.22,Eastern,Mobile Money
TRX000537,CUST0080,PROD0044,2022-08-23,3,253.41,195.93,Eastern,Card
TRX000538,CUST0169,PROD0028,2024-10-10,3,3590.91,2105.82,Western,Bank Transfer
TRX000539,CUST0033,PROD0028,2023-08-10,2,2393.94,1403.88,Bono,Mobile Money
TRX000540,CUST0062,PROD0004,2024-05-14,142,241654.18,103544.98,Northern,Mobile Money
TRX000541,CUST0005,PROD0013,2025-03-23,2,2421.38,1342.94,Greater Accra,Bank Transfer
TRX000542,CUST0115,PROD0024,2023-08-10,107,21484.53,10194.96,Northern,Cash
TRX000543,CUST0124,PROD0045,2024-09-25,4,567.24,427.2,Volta,Bank Transfer
TRX000544,CUST0010,PROD0012,2023-11-28,6,11004.12,4656.48,Central,Cash
TRX000545,CUST0152,PROD0031,2025-01-13,4,3206.48,2258.96,Northern,Mobile Money
TRX000546,CUST0053,PROD0021,2023-11-16,1,1534.01,763.47,Ashanti,Cash
TRX000547,CUST0088,PROD0013,2022-07-01,4,4842.76,2685.88,Ashanti,Bank Transfer
TRX000548,CUST0162,PROD0050,2023-05-07,4,733.32,631.48,Upper West,Mobile Money
TRX000549,CUST0186,PROD0008,2023-03-20,1,46.66,40.95,Eastern,Cash
TRX000550,CUST0096,PROD0002,2025-02-13,4,2330.64,1004.28,Central,Card
TRX000551,CUST0110,PROD0033,2024-08-07,6,3378.9,1702.32,Ashanti,Card
TRX000552,CUST0055,PROD0020,2023-03-09,5,2349.3,1815.9,Upper West,Mobile Money
TRX000553,CUST0125,PROD0040,2024-04-29,3,1768.02,1188.69,Upper East,Mobile Money
TRX000554,CUST0148,PROD0001,2025-06-07,4,4265.6,2240.16,Central,Mobile Money
TRX000555,CUST0005,PROD0026,2023-06-14,4,3981.52,1674.12,Greater Accra,Mobile Money
TRX000556,CUST0033,PROD0043,2025-08-30,1,742.59,508.55,Bono,Bank Transfer
TRX000557,CUST0189,PROD0018,2022-10-22,2,3102.84,1232.68,Western,Bank Transfer
TRX000558,CUST0177,PROD0001,2024-01-24,7,7464.8,3920.28,Volta,Bank Transfer
TRX000559,CUST0190,PROD0019,2024-07-22,4,4003.96,2721.88,Central,Mobile Money
TRX000560,CUST0162,PROD0035,2023-04-22,3,3522.9,2171.43,Upper West,Cash
TRX000561,CUST0182,PROD0024,2023-10-01,3,602.37,285.84,Volta,Mobile Money
TRX000562,CUST0149,PROD0033,2025-04-24,3,1689.45,851.16,Western,Mobile Money
TRX000563,CUST0063,PROD0026,2025-07-16,5,4976.9,2092.65,Greater Accra,Cheque
TRX000564,CUST0171,PROD0042,2024-07-10,6,3791.28,2379.78,Western,Card
TRX000565,CUST0029,PROD0026,2025-08-01,2,1990.76,837.06,Ashanti,Bank Transfer
TRX000566,CUST0169,PROD0007,2024-10-17,2,3581.94,1493.04,Western,Card
TRX000567,CUST0023,PROD0011,2023-01-22,3,2393.34,1431.99,Northern,Mobile Money
TRX000568,CUST0052,PROD0013,2022-11-17,4,4842.76,2685.88,Upper East,Card
TRX000569,CUST0156,PROD0022,2025-09-19,4,1574.52,747.08,Upper East,Mobile Money
TRX000570,CUST0168,PROD0030,2025-09-21,1,1229.1,605.33,Volta,Mobile Money
TRX000571,CUST0102,PROD0042,2025-07-23,10,6318.8,3966.3,Western,Bank Transfer
TRX000572,CUST0011,PROD0023,2025-01-19,6,4876.44,2978.46,Volta,Mobile Money
TRX000573,CUST0041,PROD0003,2023-03-01,4,2953.2,2197.44,Upper East,Card
TRX000574,CUST0050,PROD0019,2024-09-17,1,1000.99,680.47,Volta,Mobile Money
TRX000575,CUST0197,PROD0036,2025-01-26,6,5647.08,2481.72,Eastern,Bank Transfer
TRX000576,CUST0198,PROD0042,2025-07-26,4,2527.52,1586.52,Greater Accra,Bank Transfer
TRX000577,CUST0058,PROD0010,2025-10-15,1,1047.08,789.88,Eastern,Mobile Money
TRX000578,CUST0122,PROD0025,2024-10-20,2,1890.98,837.28,Volta,Mobile Money
TRX000579,CUST0156,PROD0026,2023-11-01,2,1990.76,837.06,Upper East,Mobile Money
TRX000580,CUST0018,PROD0005,2024-08-22,2,3327.04,1520.18,Central,Cash
TRX000581,CUST0164,PROD0046,2022-09-28,3,713.43,346.11,Greater Accra,Card
TRX000582,CUST0198,PROD0009,2025-03-25,4,2818.72,1217.16,Greater Accra,Cash
TRX000583,CUST0146,PROD0016,2024-07-01,4,6772.0,2605.04,Upper West,Mobile Money
TRX000584,CUST0134,PROD0041,2024-07-07,3,2852.82,1110.03,Ashanti,Mobile Money
TRX000585,CUST0030,PROD0028,2022-08-27,3,3590.91,2105.82,Upper West,Mobile Money
TRX000586,CUST0003,PROD0002,2024-07-22,5,2913.3,1255.35,Central,Cheque
TRX000587,CUST0116,PROD0050,2022-12-13,7,1283.31,1105.09,Upper West,Bank Transfer
TRX000588,CUST0110,PROD0044,2021-06-16,4,337.88,261.24,Ashanti,Bank Transfer
TRX000589,CUST0034,PROD0034,2023-06-12,3,1669.26,950.49,Greater Accra,Cash
